	sents	ner_seq	entities	num_entities	num_tokens	prompts	empty_prompts
3835	Gall bladder bile was obtained by ultrasound guided , fine needle puncture from six patients .	O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: Gall bladder bile was obtained by ultrasound guided , fine needle puncture from six patients .
Drugs: "	"Sentence: Gall bladder bile was obtained by ultrasound guided , fine needle puncture from six patients .
Drugs:"
3836	All six patients had supersaturated bile ( mean ( SEM ) cholesterol saturation index of 1 . 19 ( 0 . 08 ) ( range 1 . 01 - 1 . 53 ) ) and all had abnormally rapid cholesterol microcrystal nucleation times ( < 4 days ( range 1 - 4 ) ) , whilst in four , the bile contained cholesterol microcrystals immediately after sampling .	O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O B O O O O O	['cholesterol']	1	2	"Sentence: All six patients had supersaturated bile ( mean ( SEM ) cholesterol saturation index of 1 . 19 ( 0 . 08 ) ( range 1 . 01 - 1 . 53 ) ) and all had abnormally rapid cholesterol microcrystal nucleation times ( < 4 days ( range 1 - 4 ) ) , whilst in four , the bile contained cholesterol microcrystals immediately after sampling .
Drugs: cholesterol"	"Sentence: All six patients had supersaturated bile ( mean ( SEM ) cholesterol saturation index of 1 . 19 ( 0 . 08 ) ( range 1 . 01 - 1 . 53 ) ) and all had abnormally rapid cholesterol microcrystal nucleation times ( < 4 days ( range 1 - 4 ) ) , whilst in four , the bile contained cholesterol microcrystals immediately after sampling .
Drugs:"
3837	Of the 12 patients considered for oral ursodeoxycholic acid ( UDCA ) treatment , two had a blocked cystic duct and were not started on UDCA while one was lost to follow up .	O O O O O O O B I O B O O O O O O O O O O O O O O B O O O O O O O O	['ursodeoxycholic acid', 'udca']	2	10	"Sentence: Of the 12 patients considered for oral ursodeoxycholic acid ( UDCA ) treatment , two had a blocked cystic duct and were not started on UDCA while one was lost to follow up .
Drugs: ursodeoxycholic acid, udca"	"Sentence: Of the 12 patients considered for oral ursodeoxycholic acid ( UDCA ) treatment , two had a blocked cystic duct and were not started on UDCA while one was lost to follow up .
Drugs:"
3838	After one year of treatment , five of the remaining nine patients showed either partial ( n = 3 ) or complete ( n = 2 ) gall stone dissolution , suggesting that their stones were cholesterol rich .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B O O	['cholesterol']	1	2	"Sentence: After one year of treatment , five of the remaining nine patients showed either partial ( n = 3 ) or complete ( n = 2 ) gall stone dissolution , suggesting that their stones were cholesterol rich .
Drugs: cholesterol"	"Sentence: After one year of treatment , five of the remaining nine patients showed either partial ( n = 3 ) or complete ( n = 2 ) gall stone dissolution , suggesting that their stones were cholesterol rich .
Drugs:"
3839	This corresponds , by actuarial ( life table ) analysis , to a combined gall stone dissolution rate of 58 . 3 ( 15 . 9 % ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: This corresponds , by actuarial ( life table ) analysis , to a combined gall stone dissolution rate of 58 . 3 ( 15 . 9 % ) .
Drugs: "	"Sentence: This corresponds , by actuarial ( life table ) analysis , to a combined gall stone dissolution rate of 58 . 3 ( 15 . 9 % ) .
Drugs:"
3840	In conclusion , octreotide induced gall stones are generally small , multiple , and cholesterol rich although , in common with spontaneous gall stone disease , at presentation some patients will have a blocked cystic duct and some gall stones containing calcium .	O O O B O O O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O O O O O O B O	['octreotide', 'calcium', 'cholesterol']	3	7	"Sentence: In conclusion , octreotide induced gall stones are generally small , multiple , and cholesterol rich although , in common with spontaneous gall stone disease , at presentation some patients will have a blocked cystic duct and some gall stones containing calcium .
Drugs: octreotide, calcium, cholesterol"	"Sentence: In conclusion , octreotide induced gall stones are generally small , multiple , and cholesterol rich although , in common with spontaneous gall stone disease , at presentation some patients will have a blocked cystic duct and some gall stones containing calcium .
Drugs:"
3841	Cardiovascular complications associated with terbutaline treatment for preterm labor .	O O O O B O O O O O	['terbutaline']	1	3	"Sentence: Cardiovascular complications associated with terbutaline treatment for preterm labor .
Drugs: terbutaline"	"Sentence: Cardiovascular complications associated with terbutaline treatment for preterm labor .
Drugs:"
3842	Severe cardiovascular complications occurred in eight of 160 patients treated with terbutaline for preterm labor .	O O O O O O O O O O O B O O O O	['terbutaline']	1	3	"Sentence: Severe cardiovascular complications occurred in eight of 160 patients treated with terbutaline for preterm labor .
Drugs: terbutaline"	"Sentence: Severe cardiovascular complications occurred in eight of 160 patients treated with terbutaline for preterm labor .
Drugs:"
3843	Associated corticosteroid therapy and twin gestations appear to be predisposing factors .	O O O O O O O O O O O O	[]	0	0	"Sentence: Associated corticosteroid therapy and twin gestations appear to be predisposing factors .
Drugs: "	"Sentence: Associated corticosteroid therapy and twin gestations appear to be predisposing factors .
Drugs:"
3844	Potential mechanisms of the pathophysiology are briefly discussed .	O O O O O O O O O	[]	0	0	"Sentence: Potential mechanisms of the pathophysiology are briefly discussed .
Drugs: "	"Sentence: Potential mechanisms of the pathophysiology are briefly discussed .
Drugs:"
3845	Neurologic effects of subarachnoid administration of 2 - chloroprocaine - CE , bupivacaine , and low pH normal saline in dogs .	O O O O O O B I I I I O B O O O O O O O O O	['bupivacaine', '2 - chloroprocaine - ce']	2	14	"Sentence: Neurologic effects of subarachnoid administration of 2 - chloroprocaine - CE , bupivacaine , and low pH normal saline in dogs .
Drugs: bupivacaine, 2 - chloroprocaine - ce"	"Sentence: Neurologic effects of subarachnoid administration of 2 - chloroprocaine - CE , bupivacaine , and low pH normal saline in dogs .
Drugs:"
3846	The purpose of this study was to evaluate the neurologic consequences of deliberate subarachnoid injection of large volumes of 2 - chloroprocaine - CE in experimental animals .	O O O O O O O O O O O O O O O O O O O B I I I I O O O O	['2 - chloroprocaine - ce']	1	8	"Sentence: The purpose of this study was to evaluate the neurologic consequences of deliberate subarachnoid injection of large volumes of 2 - chloroprocaine - CE in experimental animals .
Drugs: 2 - chloroprocaine - ce"	"Sentence: The purpose of this study was to evaluate the neurologic consequences of deliberate subarachnoid injection of large volumes of 2 - chloroprocaine - CE in experimental animals .
Drugs:"
3847	The possible role of low pH as well as total volume as potential factors in causing neurotoxicity was evaluated .	O O O O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: The possible role of low pH as well as total volume as potential factors in causing neurotoxicity was evaluated .
Drugs: "	"Sentence: The possible role of low pH as well as total volume as potential factors in causing neurotoxicity was evaluated .
Drugs:"
3848	The 65 dogs in the study received injections in the subarachnoid space as follows : 6 to 8 ml of bupivacaine ( N = 15 ) , 2 - chloroprocaine - CE ( N = 20 ) , low pH normal saline ( pH 3 . 0 ) ( N = 20 ) , or normal saline ( N = 10 ) .	O O O O O O O O O O O O O O O O O O O O B O O O O O O B I I I I O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	['bupivacaine', '2 - chloroprocaine - ce']	2	14	"Sentence: The 65 dogs in the study received injections in the subarachnoid space as follows : 6 to 8 ml of bupivacaine ( N = 15 ) , 2 - chloroprocaine - CE ( N = 20 ) , low pH normal saline ( pH 3 . 0 ) ( N = 20 ) , or normal saline ( N = 10 ) .
Drugs: bupivacaine, 2 - chloroprocaine - ce"	"Sentence: The 65 dogs in the study received injections in the subarachnoid space as follows : 6 to 8 ml of bupivacaine ( N = 15 ) , 2 - chloroprocaine - CE ( N = 20 ) , low pH normal saline ( pH 3 . 0 ) ( N = 20 ) , or normal saline ( N = 10 ) .
Drugs:"
3849	Of the 20 animals that received subarachnoid injection of 2 - chloroprocaine - CE seven ( 35 % ) developed hind - limb paralysis .	O O O O O O O O O B I I I I O O O O O O O O O O O	['2 - chloroprocaine - ce']	1	8	"Sentence: Of the 20 animals that received subarachnoid injection of 2 - chloroprocaine - CE seven ( 35 % ) developed hind - limb paralysis .
Drugs: 2 - chloroprocaine - ce"	"Sentence: Of the 20 animals that received subarachnoid injection of 2 - chloroprocaine - CE seven ( 35 % ) developed hind - limb paralysis .
Drugs:"
3850	None of the animals that received bupivacaine , normal saline , or normal saline titrated to a pH 3 . 0 developed hind - limb paralysis .	O O O O O O B O O O O O O O O O O O O O O O O O O O O	['bupivacaine']	1	5	"Sentence: None of the animals that received bupivacaine , normal saline , or normal saline titrated to a pH 3 . 0 developed hind - limb paralysis .
Drugs: bupivacaine"	"Sentence: None of the animals that received bupivacaine , normal saline , or normal saline titrated to a pH 3 . 0 developed hind - limb paralysis .
Drugs:"
3851	Of the 15 spinal cords of the animals that received 2 - chloroprocaine - CE , 13 showed subpial necrosis ; the nerve roots and subarachnoid vessels were normal .	O O O O O O O O O O B I I I I O O O O O O O O O O O O O O O	['2 - chloroprocaine - ce']	1	8	"Sentence: Of the 15 spinal cords of the animals that received 2 - chloroprocaine - CE , 13 showed subpial necrosis ; the nerve roots and subarachnoid vessels were normal .
Drugs: 2 - chloroprocaine - ce"	"Sentence: Of the 15 spinal cords of the animals that received 2 - chloroprocaine - CE , 13 showed subpial necrosis ; the nerve roots and subarachnoid vessels were normal .
Drugs:"
3852	The spinal cords of the animals that received bupivacaine , low pH normal saline ( pH 3 . 0 ) , or normal saline did not show abnormal findings .	O O O O O O O O B O O O O O O O O O O O O O O O O O O O O O	['bupivacaine']	1	5	"Sentence: The spinal cords of the animals that received bupivacaine , low pH normal saline ( pH 3 . 0 ) , or normal saline did not show abnormal findings .
Drugs: bupivacaine"	"Sentence: The spinal cords of the animals that received bupivacaine , low pH normal saline ( pH 3 . 0 ) , or normal saline did not show abnormal findings .
Drugs:"
3853	Early adjuvant adriamycin in superficial bladder carcinoma .	O O B O O O O O	['adriamycin']	1	4	"Sentence: Early adjuvant adriamycin in superficial bladder carcinoma .
Drugs: adriamycin"	"Sentence: Early adjuvant adriamycin in superficial bladder carcinoma .
Drugs:"
3854	A multicenter study was performed in 110 patients with superficial transitional cell carcinoma of the bladder .	O O O O O O O O O O O O O O O O O	[]	0	0	"Sentence: A multicenter study was performed in 110 patients with superficial transitional cell carcinoma of the bladder .
Drugs: "	"Sentence: A multicenter study was performed in 110 patients with superficial transitional cell carcinoma of the bladder .
Drugs:"
