,sents,ner_seq,entities,num_entities,num_tokens,prompts,empty_prompts
4502,A review shows that MZ female twins discordant for X - linked diseases are not uncommon .,O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O,['x - linked diseases'],1,4,"Sentence: A review shows that MZ female twins discordant for X - linked diseases are not uncommon .
Diseases: x - linked diseases","Sentence: A review shows that MZ female twins discordant for X - linked diseases are not uncommon .
Diseases:"
4503,Twinning and X inactivation may be interrelated and could explain the female twins discordant for X - linked traits . .,O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Twinning and X inactivation may be interrelated and could explain the female twins discordant for X - linked traits . .
Diseases: ","Sentence: Twinning and X inactivation may be interrelated and could explain the female twins discordant for X - linked traits . .
Diseases:"
4504,X - linked adrenoleukodystrophy ( ALD ) : a novel mutation of the ALD gene in 6 members of a family presenting with 5 different phenotypes .,B-Disease I-Disease I-Disease I-Disease O B-Disease O O O O O O O B-Disease O O O O O O O O O O O O O,"['x - linked adrenoleukodystrophy', 'ald']",2,12,"Sentence: X - linked adrenoleukodystrophy ( ALD ) : a novel mutation of the ALD gene in 6 members of a family presenting with 5 different phenotypes .
Diseases: x - linked adrenoleukodystrophy, ald","Sentence: X - linked adrenoleukodystrophy ( ALD ) : a novel mutation of the ALD gene in 6 members of a family presenting with 5 different phenotypes .
Diseases:"
4505,Fragments of the adrenoleukodystrophy ( ALD ) cDNA from a patient with adolescent ALD were amplified by polymerase chain reaction and subcloned .,O O O B-Disease O B-Disease O O O O O O B-Disease I-Disease O O O O O O O O O,"['adolescent ald', 'adrenoleukodystrophy', 'ald']",3,14,"Sentence: Fragments of the adrenoleukodystrophy ( ALD ) cDNA from a patient with adolescent ALD were amplified by polymerase chain reaction and subcloned .
Diseases: adolescent ald, adrenoleukodystrophy, ald","Sentence: Fragments of the adrenoleukodystrophy ( ALD ) cDNA from a patient with adolescent ALD were amplified by polymerase chain reaction and subcloned .
Diseases:"
4506,"Bidirectional sequencing of the entire coding ALD gene disclosed a cytosine to guanine transversion at nucleotide 1451 in exon five , resulting in substitution of proline 484 by arginine .",O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O,['ald'],1,1,"Sentence: Bidirectional sequencing of the entire coding ALD gene disclosed a cytosine to guanine transversion at nucleotide 1451 in exon five , resulting in substitution of proline 484 by arginine .
Diseases: ald","Sentence: Bidirectional sequencing of the entire coding ALD gene disclosed a cytosine to guanine transversion at nucleotide 1451 in exon five , resulting in substitution of proline 484 by arginine .
Diseases:"
4507,"Five of nine siblings of the patient , comprising two cerebral ALD , one adrenomyeloneuropathy , one Addison only as well as the symptomatic mother ( all accumulating very long chain fatty acids ) carried this mutation , which was not found in the unaffected persons , in five unrelated ALD patients , and in twenty controls .",O O O O O O O O O O B-Disease I-Disease O O B-Disease O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O,"['ald', 'cerebral ald', 'addison only', 'adrenomyeloneuropathy']",4,18,"Sentence: Five of nine siblings of the patient , comprising two cerebral ALD , one adrenomyeloneuropathy , one Addison only as well as the symptomatic mother ( all accumulating very long chain fatty acids ) carried this mutation , which was not found in the unaffected persons , in five unrelated ALD patients , and in twenty controls .
Diseases: ald, cerebral ald, addison only, adrenomyeloneuropathy","Sentence: Five of nine siblings of the patient , comprising two cerebral ALD , one adrenomyeloneuropathy , one Addison only as well as the symptomatic mother ( all accumulating very long chain fatty acids ) carried this mutation , which was not found in the unaffected persons , in five unrelated ALD patients , and in twenty controls .
Diseases:"
4508,"We propose that this missense mutation generated the disease per se as well as the metabolic defect ; the different phenotypes , however , must have originated by means of additional pathogenetic factors . .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: We propose that this missense mutation generated the disease per se as well as the metabolic defect ; the different phenotypes , however , must have originated by means of additional pathogenetic factors . .
Diseases: ","Sentence: We propose that this missense mutation generated the disease per se as well as the metabolic defect ; the different phenotypes , however , must have originated by means of additional pathogenetic factors . .
Diseases:"
4509,Novel mutation at the initiation codon in the Norrie disease gene in two Japanese families .,O O O O O O O O B-Disease I-Disease O O O O O O,['norrie disease'],1,3,"Sentence: Novel mutation at the initiation codon in the Norrie disease gene in two Japanese families .
Diseases: norrie disease","Sentence: Novel mutation at the initiation codon in the Norrie disease gene in two Japanese families .
Diseases:"
4510,We have identified a new mutation of Norrie disease ( ND ) gene in two Japanese males from unrelated families ; they showed typical ocular features of ND but no mental retardation or hearing impairment .,O O O O O O O B-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O O B-Disease O O B-Disease I-Disease O B-Disease I-Disease O,"['hearing impairment', 'mental retardation', 'norrie disease', 'nd']",4,14,"Sentence: We have identified a new mutation of Norrie disease ( ND ) gene in two Japanese males from unrelated families ; they showed typical ocular features of ND but no mental retardation or hearing impairment .
Diseases: hearing impairment, mental retardation, norrie disease, nd","Sentence: We have identified a new mutation of Norrie disease ( ND ) gene in two Japanese males from unrelated families ; they showed typical ocular features of ND but no mental retardation or hearing impairment .
Diseases:"
4511,"A mutation was found in both patients at the initiation codon of exon 2 of the ND gene ( ATG to GTG ) , with otherwise normal nucleotide sequences .",O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O,['nd'],1,1,"Sentence: A mutation was found in both patients at the initiation codon of exon 2 of the ND gene ( ATG to GTG ) , with otherwise normal nucleotide sequences .
Diseases: nd","Sentence: A mutation was found in both patients at the initiation codon of exon 2 of the ND gene ( ATG to GTG ) , with otherwise normal nucleotide sequences .
Diseases:"
4512,"Their mothers had the normal and mutant types of the gene , which was expected for heterozygotes of the disease .",O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: Their mothers had the normal and mutant types of the gene , which was expected for heterozygotes of the disease .
Diseases: ","Sentence: Their mothers had the normal and mutant types of the gene , which was expected for heterozygotes of the disease .
Diseases:"
4513,The mutation of the initiation codon would cause the failure of ND gene expression or a defect in translation thereby truncating the amino terminus of ND protein .,O O O O O O O O O O O B-Disease O O O O O O O O O O O O O B-Disease O O,['nd'],1,1,"Sentence: The mutation of the initiation codon would cause the failure of ND gene expression or a defect in translation thereby truncating the amino terminus of ND protein .
Diseases: nd","Sentence: The mutation of the initiation codon would cause the failure of ND gene expression or a defect in translation thereby truncating the amino terminus of ND protein .
Diseases:"
4514,"In view of the rarity and marked heterogeneity of mutations in the ND gene , the present apparently unrelated Japanese families who have lived in the same area for over two centuries presumably share the origin of the mutation . .",O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O,['nd'],1,1,"Sentence: In view of the rarity and marked heterogeneity of mutations in the ND gene , the present apparently unrelated Japanese families who have lived in the same area for over two centuries presumably share the origin of the mutation . .
Diseases: nd","Sentence: In view of the rarity and marked heterogeneity of mutations in the ND gene , the present apparently unrelated Japanese families who have lived in the same area for over two centuries presumably share the origin of the mutation . .
Diseases:"
4515,Anticipation resulting in elimination of the myotonic dystrophy gene : a follow up study of one extended family .,O O O O O O B-Disease I-Disease O O O O O O O O O O O,['myotonic dystrophy'],1,6,"Sentence: Anticipation resulting in elimination of the myotonic dystrophy gene : a follow up study of one extended family .
Diseases: myotonic dystrophy","Sentence: Anticipation resulting in elimination of the myotonic dystrophy gene : a follow up study of one extended family .
Diseases:"
4516,"We have re - examined an extended myotonic dystrophy ( DM ) family , previously described in 1955 , in order to study the long term effects of anticipation in DM and in particular the implications for families affected by this disease .",O O O O O O O B-Disease I-Disease O B-Disease O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O,"['dm', 'myotonic dystrophy']",2,8,"Sentence: We have re - examined an extended myotonic dystrophy ( DM ) family , previously described in 1955 , in order to study the long term effects of anticipation in DM and in particular the implications for families affected by this disease .
Diseases: dm, myotonic dystrophy","Sentence: We have re - examined an extended myotonic dystrophy ( DM ) family , previously described in 1955 , in order to study the long term effects of anticipation in DM and in particular the implications for families affected by this disease .
Diseases:"
4517,This follow up study provides data on 35 gene carriers and 46 asymptomatic at risk family members in five generations .,O O O O O O O O O O O O O O O O O O O O O,[],0,0,"Sentence: This follow up study provides data on 35 gene carriers and 46 asymptomatic at risk family members in five generations .
Diseases: ","Sentence: This follow up study provides data on 35 gene carriers and 46 asymptomatic at risk family members in five generations .
Diseases:"
